=== PAIRWISE INFERENCE RESULTS (>1.0%) ===
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10587 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10587 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10587 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10625 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10625 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10625 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10625 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10670 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10670 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10670 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10670 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10768 <-> Q_11411 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10768 <-> Q_11430 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10768 <-> Q_11467 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10768 <-> Q_11496 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10768 <-> Q_11632 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10791 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10791 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10791 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10791 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10847 <-> Q_11440 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10847 <-> Q_11469 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10847 <-> Q_11608 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10847 <-> Q_11614 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10847 <-> Q_11639 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10847 <-> Q_11649 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10931 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10931 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10931 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10931 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10994 <-> Q_11411 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10994 <-> Q_11430 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10994 <-> Q_11467 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10994 <-> Q_11496 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_10994 <-> Q_11632 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11015 <-> Q_11411 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11015 <-> Q_11430 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11015 <-> Q_11467 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11015 <-> Q_11496 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11015 <-> Q_11632 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11025 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11025 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11025 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11025 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11088 <-> Q_11411 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11088 <-> Q_11430 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11088 <-> Q_11467 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11088 <-> Q_11496 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11088 <-> Q_11632 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11108 <-> Q_11440 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11108 <-> Q_11469 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11108 <-> Q_11608 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11108 <-> Q_11614 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11108 <-> Q_11639 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11108 <-> Q_11649 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11142 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11142 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11142 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11142 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11165 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11165 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11165 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11165 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11233 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11233 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11233 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11233 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11272 <-> Q_11411 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11272 <-> Q_11430 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11272 <-> Q_11467 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11272 <-> Q_11496 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11272 <-> Q_11632 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11315 <-> Q_11411 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11315 <-> Q_11430 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11315 <-> Q_11467 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11315 <-> Q_11496 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11315 <-> Q_11632 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11323 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11323 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11323 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11323 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11358 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11358 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11358 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11358 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11372 <-> Q_11440 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11372 <-> Q_11469 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11372 <-> Q_11608 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11372 <-> Q_11614 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11372 <-> Q_11639 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11372 <-> Q_11649 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11381 <-> Q_11411 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11381 <-> Q_11430 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11381 <-> Q_11467 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11381 <-> Q_11496 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11381 <-> Q_11632 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11420 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11420 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11420 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11420 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11458 <-> Q_11608 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11458 <-> Q_11614 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11458 <-> Q_11639 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11458 <-> Q_11649 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11473 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11473 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11473 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11490 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11545 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11545 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11545 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11643 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11643 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11643 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11643 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11712 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11712 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11712 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11712 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11932 <-> Q_11486 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11932 <-> Q_11499 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11932 <-> Q_11502 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11932 <-> Q_11541 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11957 <-> Q_11440 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11957 <-> Q_11469 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11957 <-> Q_11608 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11957 <-> Q_11614 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50

L_11957 <-> Q_11639 | XGBoost: 2.2%
  Features: Energy_Similarity=0.00, Spin_Similarity=1.00, Parity_Similarity=1.00, Specificity=1.00, Gamma_Pattern_Similarity=0.50
